uuid,generation,location,parent-uuids,genetic-operators,push-program-size,plush-genome-size,push-program,plush-genome,total-error,TC0,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9
9b37804e-c0a5-469f-8def-59cced10aa8e,1,752,"(""c9a7e8bf-1b23-47f0-ab77-d46f18892db8"" ""750ae08b-2f10-4a35-8798-f918befe40e2"")",[:alternation :uniform-mutation],48,42,(float_tan code_member vector_boolean_subvec integer_mult exec_fromzipnode code_shove return_tagspace string_rot vector_integer_indexof string_butlast vector_boolean_replace vector_boolean_rot zip_fromexec exec_rot (vector_string_eq) (integer_yankdup print_code vector_float_empty string_yankdup float_gte) (vector_integer_swap return_fromcode string_flush integer_max code_atom) string_rot print_vector_integer code_shove vector_boolean_rot vector_integer_yankdup vector_boolean_yank zip_insert_child_fromexec (boolean_frominteger return_fromexec (vector_float_empty exec_when (vector_boolean_contains) char_iswhitespace string_butlast) code_size code_member)),"({:instruction float_tan, :close 0} {:instruction code_member, :close 0} {:instruction vector_boolean_subvec, :close 0} {:instruction integer_mult, :close 0} {:instruction exec_fromzipnode, :close 1} {:instruction code_shove, :close 0} {:instruction return_tagspace, :close 0} {:instruction string_rot, :close 0} {:instruction vector_integer_indexof, :close 0} {:instruction string_butlast, :close 0} {:instruction vector_boolean_replace, :close 0} {:instruction vector_boolean_rot, :close 0} {:instruction zip_fromexec, :close 0} {:instruction exec_rot, :close 0} {:instruction vector_string_eq, :close 1} {:instruction integer_yankdup, :close 0} {:instruction print_code, :close 0} {:instruction vector_float_empty, :close 0} {:instruction string_yankdup, :close 0} {:instruction float_gte, :close 1} {:instruction vector_integer_swap, :close 0} {:instruction return_fromcode, :close 0} {:instruction string_flush, :close 0} {:instruction integer_max, :close 0} {:instruction code_atom, :close 1} {:instruction string_rot, :close 1} {:instruction print_vector_integer, :close 0} {:instruction code_shove, :close 1} {:instruction vector_boolean_rot, :close 1} {:instruction vector_integer_yankdup, :close 0} {:instruction vector_boolean_yank, :close 0} {:instruction zip_insert_child_fromexec, :close 0} {:instruction boolean_frominteger, :close 0} {:instruction noop_delete_prev_paren_pair, :close 0} {:instruction return_fromexec, :close 0} {:instruction vector_float_empty, :close 0} {:instruction exec_when, :close 0} {:instruction vector_boolean_contains, :close 1} {:instruction char_iswhitespace, :close 0} {:instruction string_butlast, :close 1} {:instruction code_size, :close 0} {:instruction code_member, :close 0})",4,0,0,1,0,1,0,1,0,1,0
6fe26fde-4285-4f65-90b6-b6e187411bd1,1,753,"(""8aeda05d-0cf5-464c-8f53-41ac2fe1f3ff"" ""8aeda05d-0cf5-464c-8f53-41ac2fe1f3ff"")",:alternation,24,23,(9 integer_eq string_butlast boolean_eq boolean_invert_first_then_and print_char code_position string_replacechar float_max vector_integer_butlast code_do*count boolean_yank code_yankdup return_fromchar vector_boolean_contains vector_boolean_first integer_gt vector_integer_concat print_char vector_string_pushall vector_string_shove char_dup in1),"({:instruction 9, :close 1} {:instruction integer_eq, :close 0} {:instruction string_butlast, :close 0} {:instruction boolean_eq, :close 1} {:instruction boolean_invert_first_then_and, :close 0} {:instruction print_char, :close 0} {:instruction code_position, :close 0} {:instruction string_replacechar, :close 0} {:instruction float_max, :close 0} {:instruction vector_integer_butlast, :close 0} {:instruction code_do*count, :close 1} {:instruction boolean_yank, :close 0} {:instruction code_yankdup, :close 0} {:instruction return_fromchar, :close 0} {:instruction vector_boolean_contains, :close 0} {:instruction vector_boolean_first, :close 0} {:instruction integer_gt, :close 0} {:instruction vector_integer_concat, :close 0} {:instruction print_char, :close 0} {:instruction vector_string_pushall, :close 2} {:instruction vector_string_shove, :close 1} {:instruction char_dup, :close 1} {:instruction in1, :close 0})",4,0,1,0,1,0,1,0,1,0,0
fcc34aec-f50e-4bdc-97df-758476175614,1,754,"(""8aeda05d-0cf5-464c-8f53-41ac2fe1f3ff"" ""40fb3099-8d6b-43c7-aca2-eb83bb981ed5"")",:alternation,24,23,(9 integer_eq string_butlast boolean_eq boolean_invert_first_then_and print_char code_position string_replacechar float_max vector_integer_butlast code_do*count boolean_yank code_yankdup return_fromchar vector_boolean_contains vector_boolean_first integer_gt vector_integer_concat print_char vector_string_pushall vector_string_shove char_dup in1),"({:instruction 9, :close 1} {:instruction integer_eq, :close 0} {:instruction string_butlast, :close 0} {:instruction boolean_eq, :close 1} {:instruction boolean_invert_first_then_and, :close 0} {:instruction print_char, :close 0} {:instruction code_position, :close 0} {:instruction string_replacechar, :close 0} {:instruction float_max, :close 0} {:instruction vector_integer_butlast, :close 0} {:instruction code_do*count, :close 1} {:instruction boolean_yank, :close 0} {:instruction code_yankdup, :close 0} {:instruction return_fromchar, :close 0} {:instruction vector_boolean_contains, :close 0} {:instruction vector_boolean_first, :close 0} {:instruction integer_gt, :close 0} {:instruction vector_integer_concat, :close 0} {:instruction print_char, :close 0} {:instruction vector_string_pushall, :close 2} {:instruction vector_string_shove, :close 1} {:instruction char_dup, :close 1} {:instruction in1, :close 0})",4,0,1,0,1,0,1,0,1,0,0
6694d455-f7ba-4c6a-a0a3-dacac17c5560,1,755,"(""c9a7e8bf-1b23-47f0-ab77-d46f18892db8"")",:uniform-mutation,48,42,(float_tan code_member vector_boolean_subvec integer_mult exec_fromzipnode code_shove return_tagspace string_rot vector_integer_indexof string_butlast vector_boolean_replace vector_boolean_rot zip_fromexec exec_rot (vector_string_eq) (integer_yankdup print_code vector_float_empty string_yankdup float_gte) (vector_integer_swap return_fromcode string_flush integer_max code_atom) string_rot print_vector_integer code_shove vector_boolean_rot vector_integer_replacefirst vector_boolean_yank zip_insert_child_fromexec (boolean_frominteger return_fromexec (vector_float_empty exec_when (vector_boolean_contains) char_iswhitespace string_butlast) code_size vector_integer_concat)),"({:instruction float_tan, :close 0} {:instruction code_member, :close 0} {:instruction vector_boolean_subvec, :close 0} {:instruction integer_mult, :close 0} {:instruction exec_fromzipnode, :close 1} {:instruction code_shove, :close 0} {:instruction return_tagspace, :close 0} {:instruction string_rot, :close 0} {:instruction vector_integer_indexof, :close 0} {:instruction string_butlast, :close 0} {:instruction vector_boolean_replace, :close 0} {:instruction vector_boolean_rot, :close 0} {:instruction zip_fromexec, :close 0} {:instruction exec_rot, :close 0} {:instruction vector_string_eq, :close 1} {:instruction integer_yankdup, :close 0} {:instruction print_code, :close 0} {:instruction vector_float_empty, :close 0} {:instruction string_yankdup, :close 0} {:instruction float_gte, :close 1} {:instruction vector_integer_swap, :close 0} {:instruction return_fromcode, :close 0} {:instruction string_flush, :close 0} {:instruction integer_max, :close 0} {:instruction code_atom, :close 1} {:instruction string_rot, :close 1} {:instruction print_vector_integer, :close 0} {:instruction code_shove, :close 1} {:instruction vector_boolean_rot, :close 1} {:instruction vector_integer_replacefirst, :close 0} {:instruction vector_boolean_yank, :close 0} {:instruction zip_insert_child_fromexec, :close 0} {:instruction boolean_frominteger, :close 0} {:instruction noop_delete_prev_paren_pair, :close 0} {:instruction return_fromexec, :close 0} {:instruction vector_float_empty, :close 0} {:instruction exec_when, :close 0} {:instruction vector_boolean_contains, :close 1} {:instruction char_iswhitespace, :close 0} {:instruction string_butlast, :close 1} {:instruction code_size, :close 0} {:instruction vector_integer_concat, :close 0})",4,0,0,1,0,1,0,1,0,1,0
6ff1c64c-4929-4537-ace2-a00630582fa1,1,756,[],:random,12,11,(vector_integer_concat vector_string_conj code_rand string_fromfloat vector_boolean_indexof vector_integer_shove vector_boolean_indexof integer_lt zip_branch? exec_empty return_fromstring),"({:instruction vector_integer_concat, :close 0} {:instruction vector_string_conj, :close 0} {:instruction code_rand, :close 0} {:instruction string_fromfloat, :close 0} {:instruction vector_boolean_indexof, :close 0} {:instruction vector_integer_shove, :close 1} {:instruction vector_boolean_indexof, :close 2} {:instruction integer_lt, :close 0} {:instruction zip_branch?, :close 1} {:instruction exec_empty, :close 0} {:instruction return_fromstring, :close 0})",5,0,1,0,1,0,1,0,1,0,1
76f74bc0-ffc1-44aa-bd04-a5017764711d,1,757,"(""0623825b-b9b1-4fb2-a715-a5657c6f409a"" ""0623825b-b9b1-4fb2-a715-a5657c6f409a"")",[:alternation :uniform-mutation],29,28,(zip_leftmost vector_float_set vector_boolean_swap float_fromstring vector_float_remove float_inc code_dup print_boolean return_fromboolean vector_string_stackdepth exec_yankdup return_char_pop vector_string_length integer_stackdepth float_frominteger vector_boolean_emptyvector zip_next integer_fromboolean integer_yankdup vector_string_pushall float_min string_fromchar vector_float_nth boolean_frominteger code_container vector_integer_pop code_flush vector_integer_yank),"({:instruction zip_leftmost, :close 0} {:instruction vector_float_set, :close 0} {:instruction vector_boolean_swap, :close 1} {:instruction float_fromstring, :close 0} {:instruction vector_float_remove, :close 0} {:instruction float_inc, :close 0} {:instruction code_dup, :close 0} {:instruction print_boolean, :close 0} {:instruction return_fromboolean, :close 0} {:instruction vector_string_stackdepth, :close 0} {:instruction exec_yankdup, :close 0} {:instruction return_char_pop, :close 0} {:instruction vector_string_length, :close 1} {:instruction integer_stackdepth, :close 0} {:instruction float_frominteger, :close 0} {:instruction vector_boolean_emptyvector, :close 1} {:instruction zip_next, :close 0} {:instruction integer_fromboolean, :close 0} {:instruction integer_yankdup, :close 0} {:instruction vector_string_pushall, :close 0} {:instruction float_min, :close 0} {:instruction string_fromchar, :close 0} {:instruction vector_float_nth, :close 0} {:instruction boolean_frominteger, :close 0} {:instruction code_container, :close 0} {:instruction vector_integer_pop, :close 0} {:instruction code_flush, :close 0} {:instruction vector_integer_yank, :close 0})",4,0,0,1,0,1,0,1,0,1,0
0fcbf52a-86e8-4fba-9c07-5de0bb8cffd9,1,758,"(""0623825b-b9b1-4fb2-a715-a5657c6f409a"" ""227b7f22-053a-417a-9caf-39881045300b"")",[:alternation :uniform-mutation],10,9,(vector_float_replacefirst string_indexofchar boolean_frominteger vector_string_nth integer_dup print_integer char_isletter vector_boolean_pop vector_float_dup),"({:instruction vector_float_replacefirst, :close 0} {:instruction string_indexofchar, :close 1} {:instruction boolean_frominteger, :close 1} {:instruction vector_string_nth, :close 0} {:instruction integer_dup, :close 0} {:instruction print_integer, :close 0} {:instruction char_isletter, :close 1} {:instruction vector_boolean_pop, :close 0} {:instruction vector_float_dup, :close 2})",4,0,0,1,0,1,0,1,0,1,0
f268d844-ce96-4434-afe4-900d4859a1d0,1,759,"(""8aeda05d-0cf5-464c-8f53-41ac2fe1f3ff"" ""40fb3099-8d6b-43c7-aca2-eb83bb981ed5"")",:alternation,50,46,(code_yank code_cons code_dup integer_inc vector_integer_replacefirst integer_gt vector_integer_take vector_float_indexof zip_replace_fromexec (char_eq) string_replace float_inc vector_string_conj code_fromboolean code_contains float_max print_vector_boolean string_concat print_code zip_left exec_fromziprights code_cons integer_dup float_tan vector_string_butlast (vector_integer_remove code_empty exec_do*count (boolean_xor zip_remove vector_float_indexof exec_empty code_cdr char_eq string_stackdepth code_fromziprights vector_float_replace vector_float_flush exec_do*vector_string (string_replacefirstchar) zip_stackdepth float_swap vector_string_reverse vector_float_yank boolean_eq))),"({:instruction code_yank, :close 0} {:instruction code_cons, :close 3} {:instruction code_dup, :close 0} {:instruction integer_inc, :close 0} {:instruction vector_integer_replacefirst, :close 1} {:instruction integer_gt, :close 1} {:instruction vector_integer_take, :close 0} {:instruction vector_float_indexof, :close 0} {:instruction zip_replace_fromexec, :close 0} {:instruction char_eq, :close 1} {:instruction string_replace, :close 0} {:instruction float_inc, :close 0} {:instruction vector_string_conj, :close 0} {:instruction code_fromboolean, :close 0} {:instruction code_contains, :close 0} {:instruction float_max, :close 0} {:instruction print_vector_boolean, :close 0} {:instruction string_concat, :close 0} {:instruction print_code, :close 0} {:instruction zip_left, :close 0} {:instruction exec_fromziprights, :close 0} {:instruction code_cons, :close 0} {:instruction integer_dup, :close 0} {:instruction float_tan, :close 0} {:instruction vector_string_butlast, :close 1} {:instruction noop_open_paren, :close 0} {:instruction vector_integer_remove, :close 0} {:instruction code_empty, :close 0} {:instruction exec_do*count, :close 0} {:instruction boolean_xor, :close 0} {:instruction zip_remove, :close 0} {:instruction vector_float_indexof, :close 0} {:instruction exec_empty, :close 0} {:instruction code_cdr, :close 0} {:instruction char_eq, :close 0} {:instruction string_stackdepth, :close 0} {:instruction code_fromziprights, :close 0} {:instruction vector_float_replace, :close 0} {:instruction vector_float_flush, :close 0} {:instruction exec_do*vector_string, :close 0} {:instruction string_replacefirstchar, :close 1} {:instruction zip_stackdepth, :close 0} {:instruction float_swap, :close 0} {:instruction vector_string_reverse, :close 0} {:instruction vector_float_yank, :close 0} {:instruction boolean_eq, :close 1})",3,0,0,0,0,0,1,0,1,0,1
3ebd7946-a1b9-41cd-b122-fd80cc7efd36,1,760,"(""631881b4-f0ba-4611-bff3-c077cd765fff"" ""8aeda05d-0cf5-464c-8f53-41ac2fe1f3ff"")",:alternation,24,23,(9 integer_eq string_butlast boolean_eq boolean_invert_first_then_and print_char code_position string_replacechar float_max vector_integer_butlast code_do*count boolean_yank code_yankdup return_fromchar vector_boolean_contains vector_boolean_first integer_gt vector_integer_concat print_char vector_string_pushall vector_string_shove char_dup in1),"({:instruction 9, :close 1} {:instruction integer_eq, :close 0} {:instruction string_butlast, :close 0} {:instruction boolean_eq, :close 1} {:instruction boolean_invert_first_then_and, :close 0} {:instruction print_char, :close 0} {:instruction code_position, :close 0} {:instruction string_replacechar, :close 0} {:instruction float_max, :close 0} {:instruction vector_integer_butlast, :close 0} {:instruction code_do*count, :close 1} {:instruction boolean_yank, :close 0} {:instruction code_yankdup, :close 0} {:instruction return_fromchar, :close 0} {:instruction vector_boolean_contains, :close 0} {:instruction vector_boolean_first, :close 0} {:instruction integer_gt, :close 0} {:instruction vector_integer_concat, :close 0} {:instruction print_char, :close 0} {:instruction vector_string_pushall, :close 2} {:instruction vector_string_shove, :close 1} {:instruction char_dup, :close 1} {:instruction in1, :close 0})",4,0,1,0,1,0,1,0,1,0,0
79ea5e0f-a862-4364-ba9f-f21d8f02d28b,1,761,"(""13c26a2f-5227-4947-903a-157da22d6f4d"" ""40fb3099-8d6b-43c7-aca2-eb83bb981ed5"")",[:alternation :uniform-mutation],50,46,(code_yank code_cons code_dup integer_inc vector_integer_replacefirst integer_gt vector_integer_take vector_float_indexof zip_replace_fromexec (char_eq) string_replace float_inc vector_string_conj code_fromboolean code_contains float_max print_vector_boolean string_concat print_code zip_left exec_fromziprights code_cons integer_dup float_tan vector_string_butlast (vector_integer_remove code_empty exec_do*count (boolean_xor zip_remove vector_float_indexof exec_empty code_cdr char_eq string_stackdepth code_fromziprights vector_float_replace vector_float_flush exec_do*vector_string (string_replacefirstchar) zip_stackdepth float_swap vector_string_reverse vector_float_yank boolean_eq))),"({:instruction code_yank, :close 0} {:instruction code_cons, :close 3} {:instruction code_dup, :close 0} {:instruction integer_inc, :close 0} {:instruction vector_integer_replacefirst, :close 1} {:instruction integer_gt, :close 1} {:instruction vector_integer_take, :close 0} {:instruction vector_float_indexof, :close 0} {:instruction zip_replace_fromexec, :close 0} {:instruction char_eq, :close 1} {:instruction string_replace, :close 0} {:instruction float_inc, :close 0} {:instruction vector_string_conj, :close 0} {:instruction code_fromboolean, :close 0} {:instruction code_contains, :close 0} {:instruction float_max, :close 0} {:instruction print_vector_boolean, :close 0} {:instruction string_concat, :close 0} {:instruction print_code, :close 0} {:instruction zip_left, :close 0} {:instruction exec_fromziprights, :close 0} {:instruction code_cons, :close 0} {:instruction integer_dup, :close 0} {:instruction float_tan, :close 0} {:instruction vector_string_butlast, :close 1} {:instruction noop_open_paren, :close 0} {:instruction vector_integer_remove, :close 0} {:instruction code_empty, :close 0} {:instruction exec_do*count, :close 0} {:instruction boolean_xor, :close 0} {:instruction zip_remove, :close 0} {:instruction vector_float_indexof, :close 0} {:instruction exec_empty, :close 0} {:instruction code_cdr, :close 0} {:instruction char_eq, :close 0} {:instruction string_stackdepth, :close 0} {:instruction code_fromziprights, :close 0} {:instruction vector_float_replace, :close 0} {:instruction vector_float_flush, :close 0} {:instruction exec_do*vector_string, :close 0} {:instruction string_replacefirstchar, :close 1} {:instruction zip_stackdepth, :close 0} {:instruction float_swap, :close 0} {:instruction vector_string_reverse, :close 0} {:instruction vector_float_yank, :close 0} {:instruction boolean_eq, :close 1})",3,0,0,0,0,0,1,0,1,0,1
3bc2206f-c650-44f2-889a-a1e5c594d0ad,1,762,"(""40fb3099-8d6b-43c7-aca2-eb83bb981ed5"" ""8aeda05d-0cf5-464c-8f53-41ac2fe1f3ff"")",:alternation,50,46,(code_yank code_cons code_dup integer_inc vector_integer_replacefirst integer_gt vector_integer_take vector_float_indexof zip_replace_fromexec (char_eq) string_replace float_inc vector_string_conj code_fromboolean code_contains float_max print_vector_boolean string_concat print_code zip_left exec_fromziprights code_cons integer_dup float_tan vector_string_butlast (vector_integer_remove code_empty exec_do*count (boolean_xor zip_remove vector_float_indexof exec_empty code_cdr char_eq string_stackdepth code_fromziprights vector_float_replace vector_float_flush exec_do*vector_string (string_replacefirstchar) zip_stackdepth float_swap vector_string_reverse vector_float_yank boolean_eq))),"({:instruction code_yank, :close 0} {:instruction code_cons, :close 3} {:instruction code_dup, :close 0} {:instruction integer_inc, :close 0} {:instruction vector_integer_replacefirst, :close 1} {:instruction integer_gt, :close 1} {:instruction vector_integer_take, :close 0} {:instruction vector_float_indexof, :close 0} {:instruction zip_replace_fromexec, :close 0} {:instruction char_eq, :close 1} {:instruction string_replace, :close 0} {:instruction float_inc, :close 0} {:instruction vector_string_conj, :close 0} {:instruction code_fromboolean, :close 0} {:instruction code_contains, :close 0} {:instruction float_max, :close 0} {:instruction print_vector_boolean, :close 0} {:instruction string_concat, :close 0} {:instruction print_code, :close 0} {:instruction zip_left, :close 0} {:instruction exec_fromziprights, :close 0} {:instruction code_cons, :close 0} {:instruction integer_dup, :close 0} {:instruction float_tan, :close 0} {:instruction vector_string_butlast, :close 1} {:instruction noop_open_paren, :close 0} {:instruction vector_integer_remove, :close 0} {:instruction code_empty, :close 0} {:instruction exec_do*count, :close 0} {:instruction boolean_xor, :close 0} {:instruction zip_remove, :close 0} {:instruction vector_float_indexof, :close 0} {:instruction exec_empty, :close 0} {:instruction code_cdr, :close 0} {:instruction char_eq, :close 0} {:instruction string_stackdepth, :close 0} {:instruction code_fromziprights, :close 0} {:instruction vector_float_replace, :close 0} {:instruction vector_float_flush, :close 0} {:instruction exec_do*vector_string, :close 0} {:instruction string_replacefirstchar, :close 1} {:instruction zip_stackdepth, :close 0} {:instruction float_swap, :close 0} {:instruction vector_string_reverse, :close 0} {:instruction vector_float_yank, :close 0} {:instruction boolean_eq, :close 1})",3,0,0,0,0,0,1,0,1,0,1
4946030f-ff9b-47ef-a032-84ef47964b83,1,763,"(""750ae08b-2f10-4a35-8798-f918befe40e2"" ""8aeda05d-0cf5-464c-8f53-41ac2fe1f3ff"")",:alternation,24,23,(9 integer_eq string_butlast boolean_eq boolean_invert_first_then_and print_char code_position string_replacechar float_max vector_integer_butlast code_do*count boolean_yank code_yankdup return_fromchar vector_boolean_contains vector_boolean_first integer_gt vector_integer_concat print_char vector_string_pushall vector_string_shove char_dup in1),"({:instruction 9, :close 1} {:instruction integer_eq, :close 0} {:instruction string_butlast, :close 0} {:instruction boolean_eq, :close 1} {:instruction boolean_invert_first_then_and, :close 0} {:instruction print_char, :close 0} {:instruction code_position, :close 0} {:instruction string_replacechar, :close 0} {:instruction float_max, :close 0} {:instruction vector_integer_butlast, :close 0} {:instruction code_do*count, :close 1} {:instruction boolean_yank, :close 0} {:instruction code_yankdup, :close 0} {:instruction return_fromchar, :close 0} {:instruction vector_boolean_contains, :close 0} {:instruction vector_boolean_first, :close 0} {:instruction integer_gt, :close 0} {:instruction vector_integer_concat, :close 0} {:instruction print_char, :close 0} {:instruction vector_string_pushall, :close 2} {:instruction vector_string_shove, :close 1} {:instruction char_dup, :close 1} {:instruction in1, :close 0})",4,0,1,0,1,0,1,0,1,0,0
6e21ef6f-a53d-4e1d-9428-2e9c13c22845,1,764,"(""68913b1e-0316-4b97-a038-8a1896265bdc"" ""750ae08b-2f10-4a35-8798-f918befe40e2"")",[:alternation :uniform-mutation],9,8,(char_swap vector_string_first exec_fromzipchildren vector_float_rest string_concat vector_float_swap boolean_frominteger char_fromfloat),"({:instruction char_swap, :close 0} {:instruction vector_string_first, :close 0} {:instruction exec_fromzipchildren, :close 1} {:instruction vector_float_rest, :close 0} {:instruction string_concat, :close 0} {:instruction vector_float_swap, :close 0} {:instruction boolean_frominteger, :close 0} {:instruction char_fromfloat, :close 1})",4,0,0,1,0,1,0,1,0,1,0
864fb844-7b00-4262-9153-5fa82f186534,1,765,"(""e9a65943-2ca6-417b-aeea-cd8cadc1443f"" ""68913b1e-0316-4b97-a038-8a1896265bdc"")",[:alternation :uniform-mutation],9,8,(char_swap vector_string_first exec_fromzipchildren vector_float_rest string_concat vector_float_swap boolean_frominteger char_fromfloat),"({:instruction char_swap, :close 0} {:instruction vector_string_first, :close 0} {:instruction exec_fromzipchildren, :close 1} {:instruction vector_float_rest, :close 0} {:instruction string_concat, :close 0} {:instruction vector_float_swap, :close 0} {:instruction boolean_frominteger, :close 0} {:instruction char_fromfloat, :close 1})",4,0,0,1,0,1,0,1,0,1,0
194b98f5-9770-49c6-95d9-8a52c6b119b0,1,766,"(""40fb3099-8d6b-43c7-aca2-eb83bb981ed5"" ""40fb3099-8d6b-43c7-aca2-eb83bb981ed5"")",[:alternation :uniform-mutation],50,46,(code_yank code_cons code_dup integer_inc vector_integer_replacefirst integer_gt vector_integer_take vector_float_indexof zip_replace_fromexec (char_eq) string_replace float_inc vector_string_conj code_fromboolean code_contains float_max print_vector_boolean string_concat print_code zip_left exec_fromziprights code_cons integer_dup float_tan vector_string_butlast (vector_integer_remove code_empty exec_do*count (boolean_xor zip_remove vector_float_indexof exec_empty code_cdr char_eq string_stackdepth code_fromziprights vector_float_replace vector_float_flush exec_do*vector_string (string_replacefirstchar) zip_stackdepth float_swap vector_string_reverse vector_float_yank boolean_eq))),"({:instruction code_yank, :close 0} {:instruction code_cons, :close 3} {:instruction code_dup, :close 0} {:instruction integer_inc, :close 0} {:instruction vector_integer_replacefirst, :close 1} {:instruction integer_gt, :close 1} {:instruction vector_integer_take, :close 0} {:instruction vector_float_indexof, :close 0} {:instruction zip_replace_fromexec, :close 0} {:instruction char_eq, :close 1} {:instruction string_replace, :close 0} {:instruction float_inc, :close 0} {:instruction vector_string_conj, :close 0} {:instruction code_fromboolean, :close 0} {:instruction code_contains, :close 0} {:instruction float_max, :close 0} {:instruction print_vector_boolean, :close 0} {:instruction string_concat, :close 0} {:instruction print_code, :close 0} {:instruction zip_left, :close 0} {:instruction exec_fromziprights, :close 0} {:instruction code_cons, :close 0} {:instruction integer_dup, :close 0} {:instruction float_tan, :close 0} {:instruction vector_string_butlast, :close 1} {:instruction noop_open_paren, :close 0} {:instruction vector_integer_remove, :close 0} {:instruction code_empty, :close 0} {:instruction exec_do*count, :close 0} {:instruction boolean_xor, :close 0} {:instruction zip_remove, :close 0} {:instruction vector_float_indexof, :close 0} {:instruction exec_empty, :close 0} {:instruction code_cdr, :close 0} {:instruction char_eq, :close 0} {:instruction string_stackdepth, :close 0} {:instruction code_fromziprights, :close 0} {:instruction vector_float_replace, :close 0} {:instruction vector_float_flush, :close 0} {:instruction exec_do*vector_string, :close 0} {:instruction string_replacefirstchar, :close 1} {:instruction zip_stackdepth, :close 0} {:instruction float_swap, :close 0} {:instruction vector_string_reverse, :close 0} {:instruction vector_float_yank, :close 0} {:instruction boolean_eq, :close 1})",3,0,0,0,0,0,1,0,1,0,1
5cd5440b-2edd-48db-a460-f9c3a25e2f14,1,767,"(""40fb3099-8d6b-43c7-aca2-eb83bb981ed5"" ""40fb3099-8d6b-43c7-aca2-eb83bb981ed5"")",:alternation,50,46,(code_yank code_cons code_dup integer_inc vector_integer_replacefirst integer_gt vector_integer_take vector_float_indexof zip_replace_fromexec (char_eq) string_replace float_inc vector_string_conj code_fromboolean code_contains float_max print_vector_boolean string_concat print_code zip_left exec_fromziprights code_cons integer_dup float_tan vector_string_butlast (vector_integer_remove code_empty exec_do*count (boolean_xor zip_remove vector_float_indexof exec_empty code_cdr char_eq string_stackdepth code_fromziprights vector_float_replace vector_float_flush exec_do*vector_string (string_replacefirstchar) zip_stackdepth float_swap vector_string_reverse vector_float_yank boolean_eq))),"({:instruction code_yank, :close 0} {:instruction code_cons, :close 3} {:instruction code_dup, :close 0} {:instruction integer_inc, :close 0} {:instruction vector_integer_replacefirst, :close 1} {:instruction integer_gt, :close 1} {:instruction vector_integer_take, :close 0} {:instruction vector_float_indexof, :close 0} {:instruction zip_replace_fromexec, :close 0} {:instruction char_eq, :close 1} {:instruction string_replace, :close 0} {:instruction float_inc, :close 0} {:instruction vector_string_conj, :close 0} {:instruction code_fromboolean, :close 0} {:instruction code_contains, :close 0} {:instruction float_max, :close 0} {:instruction print_vector_boolean, :close 0} {:instruction string_concat, :close 0} {:instruction print_code, :close 0} {:instruction zip_left, :close 0} {:instruction exec_fromziprights, :close 0} {:instruction code_cons, :close 0} {:instruction integer_dup, :close 0} {:instruction float_tan, :close 0} {:instruction vector_string_butlast, :close 1} {:instruction noop_open_paren, :close 0} {:instruction vector_integer_remove, :close 0} {:instruction code_empty, :close 0} {:instruction exec_do*count, :close 0} {:instruction boolean_xor, :close 0} {:instruction zip_remove, :close 0} {:instruction vector_float_indexof, :close 0} {:instruction exec_empty, :close 0} {:instruction code_cdr, :close 0} {:instruction char_eq, :close 0} {:instruction string_stackdepth, :close 0} {:instruction code_fromziprights, :close 0} {:instruction vector_float_replace, :close 0} {:instruction vector_float_flush, :close 0} {:instruction exec_do*vector_string, :close 0} {:instruction string_replacefirstchar, :close 1} {:instruction zip_stackdepth, :close 0} {:instruction float_swap, :close 0} {:instruction vector_string_reverse, :close 0} {:instruction vector_float_yank, :close 0} {:instruction boolean_eq, :close 1})",3,0,0,0,0,0,1,0,1,0,1
